state_x,county_x,county_state,fips,2016,2017,2018,2019,2020,2021,state_y,state_abbrv,state_fips,county_y,county_fips,population,area,risk_score,risk_rating,eal_score,eal_rating,risk_encoded,eal_encoded
Florida,Lake County,"Lake County,  Florida",12069,211.06,93337.07,254.17,216926.0,236661.0,242017.0,Florida,FL,12,Lake,069,297052.0,940.881528621246,22.30798088951212,Relatively Moderate,21.342650416563732,Relatively Moderate,3.0,3.0
Florida,Lee County,"Lee County,  Florida",12071,221.87,107603.39,252.13,246655.0,260673.0,268314.0,Florida,FL,12,Lee,071,618754.0,784.0680229504826,48.81117614124482,Very High,40.8474251008778,Relatively High,5.0,4.0
Florida,Leon County,"Leon County,  Florida",12073,178.76,101062.61,200.27,230900.0,238058.0,241021.0,Florida,FL,12,Leon,073,275487.0,666.8759184177184,14.184748883078456,Relatively Moderate,22.32418737246733,Relatively Moderate,3.0,3.0
Florida,Levy County,"Levy County,  Florida",12075,244.81,53980.28,271.0,105062.0,111782.0,114860.0,Florida,FL,12,Levy,075,40801.0,1118.231035576151,11.4695006930578,Relatively Low,10.713270530216784,Relatively Low,2.0,2.0
Florida,Liberty County,"Liberty County,  Florida",12077,244.81,45105.97,271.0,70394.0,79421.0,81608.0,Florida,FL,12,Liberty,077,8365.0,835.5629880054838,4.316302719141014,Very Low,10.842146211078727,Relatively Low,1.0,2.0
Florida,Madison County,"Madison County,  Florida",12079,244.81,47841.49,271.0,92379.0,94227.0,96821.0,Florida,FL,12,Madison,079,19224.0,696.1232186631997,6.448615444247591,Very Low,8.425580205003886,Very Low,1.0,1.0
Florida,Manatee County,"Manatee County,  Florida",12081,242.08,117553.82,280.02,267768.0,290118.0,300807.0,Florida,FL,12,Manatee,081,322833.0,743.0574495964995,24.482271277817592,Relatively High,22.930424584074128,Relatively Moderate,4.0,3.0
Florida,Marion County,"Marion County,  Florida",12083,177.74,69261.27,207.13,162367.0,173828.0,179292.0,Florida,FL,12,Marion,083,331298.0,1588.5112322271875,28.199805379160605,Relatively High,22.552209931138115,Relatively Moderate,4.0,3.0
Florida,Martin County,"Martin County,  Florida",12085,210.78,144813.28,257.48,313965.0,329809.0,340082.0,Florida,FL,12,Martin,085,146318.0,543.4774543517461,30.857676242172097,Relatively High,31.809538353370517,Relatively High,4.0,4.0
Florida,Miami-Dade County,"Miami-Dade County,  Florida",12086,280.75,148767.89,327.03,332349.0,350315.0,360149.0,Florida,FL,12,Miami-Dade,086,2496435.0,1898.6623637886323,63.926383965244526,Very High,46.24370323761077,Very High,5.0,5.0
Florida,Monroe County,"Monroe County,  Florida",12087,244.81,227152.37,271.0,572769.0,597933.0,614398.0,Florida,FL,12,Monroe,087,73090.0,983.014960722812,17.527325026050434,Relatively Moderate,21.40822892183988,Relatively Moderate,3.0,3.0
Florida,Nassau County,"Nassau County,  Florida",12089,223.14,124423.8,261.12,241197.0,258672.0,266550.0,Florida,FL,12,Nassau,089,73314.0,648.6384541545481,9.05276127004764,Relatively Low,13.991986173680854,Relatively Low,2.0,2.0
Florida,Okaloosa County,"Okaloosa County,  Florida",12091,214.61,116347.25,244.93,255441.0,261127.0,270401.0,Florida,FL,12,Okaloosa,091,180822.0,930.2616039212672,13.614303763287468,Relatively Moderate,19.13694518167225,Relatively Moderate,3.0,3.0
Florida,Okeechobee County,"Okeechobee County,  Florida",12093,244.81,57141.14,271.0,94915.0,112099.0,115186.0,Florida,FL,12,Okeechobee,093,39996.0,768.8962911931402,17.94744141568538,Relatively Moderate,18.90920783761801,Relatively Moderate,3.0,3.0
Florida,Orange County,"Orange County,  Florida",12095,211.06,114734.92,254.17,275411.0,282026.0,288408.0,Florida,FL,12,Orange,095,1145956.0,903.1498944557985,27.712786225250387,Relatively High,32.06263672523787,Relatively High,4.0,4.0
Florida,Osceola County,"Osceola County,  Florida",12097,211.06,96702.91,254.17,232770.0,244804.0,250343.0,Florida,FL,12,Osceola,097,268685.0,1327.7051737226518,26.515385655565417,Relatively High,22.43569411844368,Relatively Moderate,4.0,3.0
Florida,Palm Beach County,"Palm Beach County,  Florida",12099,280.75,145404.86,327.03,314217.0,329963.0,339226.0,Florida,FL,12,Palm Beach,099,1320134.0,1966.312598302885,53.7116499027474,Very High,50.26088186128528,Very High,5.0,5.0
Florida,Pasco County,"Pasco County,  Florida",12101,239.44,83758.22,289.84,187823.0,207116.0,214575.0,Florida,FL,12,Pasco,101,464697.0,747.6479239969588,22.568701540829046,Relatively Moderate,23.852029314698655,Relatively Moderate,3.0,3.0
Florida,Pinellas County,"Pinellas County,  Florida",12103,239.44,103679.08,289.84,232277.0,249359.0,258339.0,Florida,FL,12,Pinellas,103,916542.0,273.84043962894805,29.96440453742436,Relatively High,29.028591004371364,Relatively High,4.0,4.0
Florida,Polk County,"Polk County,  Florida",12105,185.11,73055.05,224.09,173351.0,192795.0,196031.0,Florida,FL,12,Polk,105,602095.0,1796.7563482479804,28.923486934850647,Relatively High,28.867169101369974,Relatively High,4.0,4.0
Florida,Putnam County,"Putnam County,  Florida",12107,244.81,45709.18,271.0,95761.0,106177.0,109101.0,Florida,FL,12,Putnam,107,74364.0,727.86678378318,17.09329756786446,Relatively Moderate,15.697982954644392,Relatively Low,3.0,2.0
Florida,St. Johns County,"St. Johns County,  Florida",12109,223.14,159067.03,261.12,346861.0,357893.0,368792.0,Florida,FL,12,St. Johns,109,190039.0,600.6951213198216,13.363729130991928,Relatively Low,26.608585853098255,Relatively Moderate,2.0,3.0
Florida,St. Lucie County,"St. Lucie County,  Florida",12111,210.78,92792.46,257.48,225903.0,242160.0,249703.0,Florida,FL,12,St. Lucie,111,277789.0,571.9348285154276,41.930238616014215,Very High,38.11156724989644,Relatively High,5.0,4.0
Florida,Santa Rosa County,"Santa Rosa County,  Florida",12113,195.12,95527.42,226.55,220501.0,241726.0,248977.0,Florida,FL,12,Santa Rosa,113,151372.0,1012.0953768730374,9.20820485874884,Relatively Low,19.248911945148297,Relatively Moderate,2.0,3.0
Florida,Sarasota County,"Sarasota County,  Florida",12115,242.08,131777.88,280.02,275461.0,293536.0,304351.0,Florida,FL,12,Sarasota,115,379448.0,555.9007611072057,24.18572155105568,Relatively High,19.645564178847867,Relatively Moderate,4.0,3.0
Florida,Seminole County,"Seminole County,  Florida",12117,211.06,117920.37,254.17,284344.0,292707.0,299331.0,Florida,FL,12,Seminole,117,422718.0,309.537597336652,20.26076637075815,Relatively Moderate,30.555386307972025,Relatively High,3.0,4.0
Florida,Sumter County,"Sumter County,  Florida",12119,244.81,134990.86,271.0,269737.0,298226.0,306438.0,Florida,FL,12,Sumter,119,93420.0,547.6894750467228,18.558661105343997,Relatively Moderate,13.06855334066768,Relatively Low,3.0,2.0
Florida,Suwannee County,"Suwannee County,  Florida",12121,244.81,56411.9,271.0,100623.0,107129.0,110079.0,Florida,FL,12,Suwannee,121,41551.0,688.5515677088123,9.424160330319475,Relatively Low,10.721860156518654,Relatively Low,2.0,2.0
Florida,Taylor County,"Taylor County,  Florida",12123,244.81,51002.36,271.0,87622.0,89997.0,92475.0,Florida,FL,12,Taylor,123,22570.0,1043.3173440598518,7.035399984218292,Very Low,10.350106665030612,Very Low,1.0,1.0
Florida,Union County,"Union County,  Florida",12125,244.81,53312.02,271.0,110347.0,125213.0,128661.0,Florida,FL,12,Union,125,15535.0,243.555786012598,2.924484233530023,Very Low,7.769038023528823,Very Low,1.0,1.0
Florida,Volusia County,"Volusia County,  Florida",12127,207.01,86648.68,251.67,205404.0,223425.0,228766.0,Florida,FL,12,Volusia,127,494593.0,1101.194678650192,37.414492231894975,Relatively High,35.41519147733636,Relatively High,4.0,4.0
Florida,Wakulla County,"Wakulla County,  Florida",12129,178.76,72139.98,200.27,158572.0,151750.0,153639.0,Florida,FL,12,Wakulla,129,30776.0,606.4215614724577,5.111426294897191,Very Low,17.60278849163622,Relatively Moderate,1.0,3.0
Florida,Walton County,"Walton County,  Florida",12131,244.81,103336.49,271.0,270583.0,258251.0,265362.0,Florida,FL,12,Walton,131,55043.0,1037.7212442203752,14.370134614842756,Relatively Moderate,15.782347321491033,Relatively Low,3.0,2.0
Florida,Washington County,"Washington County,  Florida",12133,244.81,50516.03,271.0,116055.0,119714.0,123010.0,Florida,FL,12,Washington,133,24896.0,584.179804409638,9.423519243660447,Relatively Low,13.686300325806718,Relatively Low,2.0,2.0
Georgia,Appling County,"Appling County,  Georgia",13001,181.39,40752.99,197.78,81130.0,85477.0,86898.0,Georgia,GA,13,Appling,001,18236.0,507.14045420117213,7.401339730655539,Very Low,9.84409069683798,Very Low,1.0,1.0
Georgia,Atkinson County,"Atkinson County,  Georgia",13003,181.39,41933.95,197.78,64241.0,66826.0,67937.0,Georgia,GA,13,Atkinson,003,8375.0,339.301618274836,5.887182810482083,Very Low,6.914600938513681,Very Low,1.0,1.0
Georgia,Bacon County,"Bacon County,  Georgia",13005,181.39,35410.23,197.78,78030.0,86437.0,87873.0,Georgia,GA,13,Bacon,005,11096.0,284.0361957605441,4.878317054148281,Very Low,7.050752336225218,Very Low,1.0,1.0
Georgia,Baker County,"Baker County,  Georgia",13007,147.3,40312.76,153.98,77400.0,85523.0,89160.0,Georgia,GA,13,Baker,007,3451.0,341.9571753209638,6.966980301539277,Very Low,7.730697678460755,Very Low,1.0,1.0
Georgia,Baldwin County,"Baldwin County,  Georgia",13009,181.39,57287.02,197.78,120252.0,128216.0,130347.0,Georgia,GA,13,Baldwin,009,45720.0,257.92530283368393,8.660977871735835,Relatively Low,8.87620853115006,Very Low,2.0,1.0
Georgia,Banks County,"Banks County,  Georgia",13011,181.39,68478.8,197.78,152640.0,161043.0,163720.0,Georgia,GA,13,Banks,011,18395.0,232.09279871527204,4.706742517228991,Very Low,9.126481566003264,Very Low,1.0,1.0
Georgia,Barrow County,"Barrow County,  Georgia",13013,182.22,81703.98,213.93,180004.0,195384.0,200672.0,Georgia,GA,13,Barrow,013,69367.0,160.73492630933802,6.772017099379682,Very Low,11.800557370655126,Relatively Low,1.0,2.0
Georgia,Bartow County,"Bartow County,  Georgia",13015,182.22,83790.8,213.93,189147.0,195384.0,200672.0,Georgia,GA,13,Bartow,015,100157.0,459.53212160844015,10.96642609261796,Relatively Low,15.7121935238549,Relatively Low,2.0,2.0
Georgia,Ben Hill County,"Ben Hill County,  Georgia",13017,181.39,45589.47,197.78,85620.0,88888.0,90365.0,Georgia,GA,13,Ben Hill,017,17634.0,250.12204241696367,8.831026560915447,Relatively Low,7.927180592309015,Very Low,2.0,1.0
Georgia,Berrien County,"Berrien County,  Georgia",13019,181.39,47501.43,197.78,91178.0,93791.0,95350.0,Georgia,GA,13,Berrien,019,19286.0,451.9329879136918,6.422087303787838,Very Low,7.710063171951497,Very Low,1.0,1.0
Georgia,Bibb County,"Bibb County,  Georgia",13021,141.25,56907.47,151.14,130793.0,133607.0,137719.0,Georgia,GA,13,Bibb,021,155547.0,249.760367932198,14.748538349280716,Relatively Moderate,14.90262078886308,Relatively Low,3.0,2.0
Georgia,Bleckley County,"Bleckley County,  Georgia",13023,181.39,49076.06,197.78,104646.0,109032.0,110844.0,Georgia,GA,13,Bleckley,023,13063.0,215.86970889531787,6.40870208564224,Very Low,6.231545851609085,Very Low,1.0,1.0
Georgia,Brantley County,"Brantley County,  Georgia",13025,196.55,38623.9,219.66,69770.0,77699.0,78041.0,Georgia,GA,13,Brantley,025,18411.0,442.360327050716,5.384917207399832,Very Low,6.664429056651586,Very Low,1.0,1.0
Georgia,Brooks County,"Brooks County,  Georgia",13027,164.8,48042.19,164.98,100285.0,112582.0,115439.0,Georgia,GA,13,Brooks,027,16243.0,493.0929927803259,7.428104546759484,Very Low,8.19636680099279,Very Low,1.0,1.0
Georgia,Bryan County,"Bryan County,  Georgia",13029,216.37,115984.8,238.79,222746.0,233951.0,239543.0,Georgia,GA,13,Bryan,029,30233.0,436.365796588278,4.619686455647955,Very Low,11.13106024325533,Relatively Low,1.0,2.0
Georgia,Bulloch County,"Bulloch County,  Georgia",13031,181.39,75426.61,197.78,156809.0,152730.0,155268.0,Georgia,GA,13,Bulloch,031,70217.0,673.0151166663321,11.170320158282603,Relatively Low,15.131010989270989,Relatively Low,2.0,2.0
Georgia,Burke County,"Burke County,  Georgia",13033,164.0,44068.48,181.01,93883.0,92989.0,95454.0,Georgia,GA,13,Burke,033,23316.0,827.0279893949782,14.724274813220685,Relatively Moderate,15.213298975968788,Relatively Low,3.0,2.0
Georgia,Butts County,"Butts County,  Georgia",13035,182.22,75297.85,213.93,129501.0,140651.0,144457.0,Georgia,GA,13,Butts,035,23655.0,183.691834624026,5.216739935306119,Very Low,8.01741697381613,Very Low,1.0,1.0
Georgia,Calhoun County,"Calhoun County,  Georgia",13037,181.39,31923.64,197.78,52377.0,54889.0,55801.0,Georgia,GA,13,Calhoun,037,6694.0,280.36690706390846,7.76889945821163,Very Low,8.569789042419275,Very Low,1.0,1.0
Georgia,Camden County,"Camden County,  Georgia",13039,181.39,85069.14,197.78,170812.0,176604.0,179539.0,Georgia,GA,13,Camden,039,50513.0,613.0588899885761,6.719493875109684,Very Low,13.676025601958688,Relatively Low,1.0,2.0
Georgia,Candler County,"Candler County,  Georgia",13043,181.39,50144.91,197.78,97485.0,102424.0,104126.0,Georgia,GA,13,Candler,043,10998.0,243.05458237317416,9.115269005880286,Relatively Low,8.263580932663373,Very Low,2.0,1.0
Georgia,Carroll County,"Carroll County,  Georgia",13045,182.22,72777.71,213.93,152466.0,164093.0,168534.0,Georgia,GA,13,Carroll,045,110527.0,499.02751256721024,12.071330755186056,Relatively Low,17.551170339958354,Relatively Moderate,2.0,3.0
Georgia,Catoosa County,"Catoosa County,  Georgia",13047,190.26,76812.01,213.8,151832.0,175481.0,179876.0,Georgia,GA,13,Catoosa,047,63942.0,162.16255737333597,10.806174283308552,Relatively Low,15.03940362867928,Relatively Low,2.0,2.0
Georgia,Charlton County,"Charlton County,  Georgia",13049,181.39,46207.85,197.78,88292.0,88781.0,90257.0,Georgia,GA,13,Charlton,049,12171.0,773.6336090645434,3.512629887747327,Very Low,5.75335717470514,Very Low,1.0,1.0
Georgia,Chatham County,"Chatham County,  Georgia",13051,216.37,97259.36,238.79,224429.0,210232.0,215257.0,Georgia,GA,13,Chatham,051,265128.0,429.50630459525775,18.10576336474641,Relatively Moderate,23.053014669218257,Relatively Moderate,3.0,3.0
Georgia,Chattahoochee County,"Chattahoochee County,  Georgia",13053,158.41,34282.21,165.79,74754.0,75513.0,77032.0,Georgia,GA,13,Chattahoochee,053,11267.0,248.73566326285,0.009268801295278,Very Low,4.693806147247788,Very Low,1.0,1.0
Georgia,Chattooga County,"Chattooga County,  Georgia",13055,181.39,36029.12,197.78,74396.0,76951.0,78230.0,Georgia,GA,13,Chattooga,055,26015.0,313.32656298141217,9.978162864301984,Relatively Low,13.139803186932134,Relatively Low,2.0,2.0
Georgia,Cherokee County,"Cherokee County,  Georgia",13057,182.22,129463.68,213.93,280691.0,305698.0,313972.0,Georgia,GA,13,Cherokee,057,214346.0,421.0853504768983,10.330770681451176,Relatively Low,22.10665863927579,Relatively Moderate,2.0,3.0
Georgia,Clarke County,"Clarke County,  Georgia",13059,184.89,86309.66,216.92,210130.0,207797.0,212607.0,Georgia,GA,13,Clarke,059,116714.0,119.214594453918,12.061771213370246,Relatively Low,13.527496744581333,Relatively Low,2.0,2.0
Georgia,Clay County,"Clay County,  Georgia",13061,181.39,39122.06,197.78,70441.0,76098.0,77363.0,Georgia,GA,13,Clay,061,3183.0,195.381431748886,9.530901478400535,Relatively Low,6.46450208503021,Very Low,2.0,1.0
Georgia,Clayton County,"Clayton County,  Georgia",13063,182.22,52955.33,213.93,124078.0,152319.0,156441.0,Georgia,GA,13,Clayton,063,259424.0,141.611932475944,19.33624062451656,Relatively Moderate,19.784003709534613,Relatively Moderate,3.0,3.0
Georgia,Clinch County,"Clinch County,  Georgia",13065,181.39,32710.95,197.78,61035.0,65014.0,66095.0,Georgia,GA,13,Clinch,065,6798.0,800.2222213627806,5.818796941666205,Very Low,5.633448556160413,Very Low,1.0,1.0
Georgia,Cobb County,"Cobb County,  Georgia",13067,182.22,130101.69,213.93,296320.0,300500.0,308634.0,Georgia,GA,13,Cobb,067,688078.0,339.71691692197345,15.535732678287966,Relatively Moderate,29.180341795104848,Relatively High,3.0,4.0
Georgia,Coffee County,"Coffee County,  Georgia",13069,181.39,46995.67,197.78,98981.0,107220.0,109002.0,Georgia,GA,13,Coffee,069,42356.0,575.4462030384725,8.028019631132677,Very Low,11.219038222842013,Relatively Low,1.0,2.0
Georgia,Colquitt County,"Colquitt County,  Georgia",13071,181.39,44858.47,197.78,88933.0,91233.0,92749.0,Georgia,GA,13,Colquitt,071,45498.0,546.9837659192641,11.771652303133845,Relatively Low,11.296130278843744,Relatively Low,2.0,2.0
Georgia,Columbia County,"Columbia County,  Georgia",13073,164.0,98494.05,181.01,232304.0,249717.0,256337.0,Georgia,GA,13,Columbia,073,124053.0,290.0875724065439,6.684270420928385,Very Low,16.56448378786485,Relatively Low,1.0,2.0
Georgia,Cook County,"Cook County,  Georgia",13075,181.39,48457.67,197.78,94171.0,93258.0,94808.0,Georgia,GA,13,Cook,075,17212.0,227.20203580092593,6.927499893046779,Very Low,8.087278334072778,Very Low,1.0,1.0
Georgia,Coweta County,"Coweta County,  Georgia",13077,182.22,108714.06,213.93,248475.0,245237.0,251875.0,Georgia,GA,13,Coweta,077,127317.0,440.9047773372001,7.538860967295442,Very Low,14.629410323043883,Relatively Low,1.0,2.0
Georgia,Crawford County,"Crawford County,  Georgia",13079,141.25,46414.92,151.14,96972.0,97491.0,100492.0,Georgia,GA,13,Crawford,079,12630.0,324.91332492738775,3.97115696894908,Very Low,6.261880284471335,Very Low,1.0,1.0
Georgia,Crisp County,"Crisp County,  Georgia",13081,181.39,55318.74,197.78,91071.0,88568.0,90040.0,Georgia,GA,13,Crisp,081,23439.0,272.5575937261342,11.349505237108415,Relatively Low,10.6938401278135,Relatively Low,2.0,2.0
Georgia,Dade County,"Dade County,  Georgia",13083,190.26,69320.76,213.8,135187.0,131985.0,135290.0,Georgia,GA,13,Dade,083,16633.0,173.97961757925205,8.182899213622258,Relatively Low,10.794985019351348,Relatively Low,2.0,2.0
Georgia,Dawson County,"Dawson County,  Georgia",13085,182.22,124420.75,213.93,229125.0,244283.0,250894.0,Georgia,GA,13,Dawson,085,22330.0,210.827991682032,5.50452267245796,Very Low,9.959577983062816,Very Low,1.0,1.0
Georgia,Decatur County,"Decatur County,  Georgia",13087,181.39,64429.63,197.78,117259.0,118198.0,120162.0,Georgia,GA,13,Decatur,087,27842.0,597.1715228074585,15.517174093243613,Relatively Moderate,15.660226183465886,Relatively Low,3.0,2.0
Georgia,DeKalb County,"DeKalb County,  Georgia",13089,182.22,102570.04,213.93,249964.0,267512.0,274752.0,Georgia,GA,13,DeKalb,089,691893.0,267.64136815709173,19.025817205043943,Relatively Moderate,24.36764436523884,Relatively Moderate,3.0,3.0
Georgia,Dodge County,"Dodge County,  Georgia",13091,181.39,38278.44,197.78,81023.0,81321.0,82672.0,Georgia,GA,13,Dodge,091,21796.0,495.9014485350659,4.282401640419491,Very Low,6.381073178569951,Very Low,1.0,1.0
Georgia,Dooly County,"Dooly County,  Georgia",13093,181.39,41146.64,197.78,89468.0,88781.0,90257.0,Georgia,GA,13,Dooly,093,14918.0,391.9397653283981,6.892279423768833,Very Low,9.6073538661352,Very Low,1.0,1.0
Georgia,Dougherty County,"Dougherty County,  Georgia",13095,147.3,52159.88,153.98,106720.0,120756.0,125893.0,Georgia,GA,13,Dougherty,095,94565.0,328.68803143918626,19.435695394175298,Relatively Moderate,17.51116872703099,Relatively Moderate,3.0,3.0
Georgia,Douglas County,"Douglas County,  Georgia",13097,182.22,77357.02,213.93,181492.0,193050.0,198275.0,Georgia,GA,13,Douglas,097,132403.0,200.11237932339196,10.394499989000185,Relatively Low,17.658152859984803,Relatively Moderate,2.0,3.0
Georgia,Early County,"Early County,  Georgia",13099,181.39,45983.12,197.78,87330.0,92618.0,94158.0,Georgia,GA,13,Early,099,11008.0,512.5937020921779,10.881862728181655,Relatively Low,10.22367019202438,Very Low,2.0,1.0
Georgia,Echols County,"Echols County,  Georgia",13101,164.8,34245.67,164.98,60958.0,61722.0,63288.0,Georgia,GA,13,Echols,101,4034.0,414.8942620499936,4.171394142082714,Very Low,4.250095894321237,Very Low,1.0,1.0
Georgia,Effingham County,"Effingham County,  Georgia",13103,216.37,90511.5,238.79,167322.0,170944.0,175030.0,Georgia,GA,13,Effingham,103,52250.0,477.71678835361973,4.127441881016914,Very Low,10.889364635010129,Relatively Low,1.0,2.0
Georgia,Elbert County,"Elbert County,  Georgia",13105,181.39,46433.09,197.78,86154.0,90274.0,91774.0,Georgia,GA,13,Elbert,105,20166.0,351.08397717739996,7.887756216884679,Very Low,7.881309159005578,Very Low,1.0,1.0
Georgia,Emanuel County,"Emanuel County,  Georgia",13107,181.39,38222.13,197.78,79206.0,77910.0,79205.0,Georgia,GA,13,Emanuel,107,22598.0,680.6076673219798,9.708537525038317,Relatively Low,9.106471012547546,Very Low,2.0,1.0
Georgia,Evans County,"Evans County,  Georgia",13109,181.39,49526.02,197.78,92140.0,93684.0,95241.0,Georgia,GA,13,Evans,109,11000.0,182.86283231711204,5.013246033316146,Very Low,6.247991186311506,Very Low,1.0,1.0
Georgia,Fannin County,"Fannin County,  Georgia",13111,181.39,92661.21,197.78,198390.0,210816.0,214320.0,Georgia,GA,13,Fannin,111,23682.0,386.8112936984259,11.629473572973753,Relatively Low,10.365520356814258,Very Low,2.0,1.0
Georgia,Fayette County,"Fayette County,  Georgia",13113,182.22,139491.04,213.93,312481.0,323836.0,332601.0,Georgia,GA,13,Fayette,113,106567.0,194.37150938071,5.829520362517724,Very Low,16.104568705183347,Relatively Low,1.0,2.0
Georgia,Floyd County,"Floyd County,  Georgia",13115,166.55,66795.44,182.04,135349.0,151662.0,153523.0,Georgia,GA,13,Floyd,115,96317.0,509.82316773146954,17.457926569863808,Relatively Moderate,17.762305744018622,Relatively Moderate,3.0,3.0
Georgia,Forsyth County,"Forsyth County,  Georgia",13117,182.22,173514.42,213.93,374148.0,385782.0,396223.0,Georgia,GA,13,Forsyth,117,175511.0,224.170215792064,4.454606991381432,Very Low,18.842104419610553,Relatively Moderate,1.0,3.0
Georgia,Franklin County,"Franklin County,  Georgia",13119,181.39,57849.6,197.78,113518.0,115853.0,117778.0,Georgia,GA,13,Franklin,119,22084.0,261.50459501513996,10.829560013223078,Relatively Low,12.953698256647508,Relatively Low,2.0,2.0
Georgia,Fulton County,"Fulton County,  Georgia",13121,182.22,159313.95,213.93,354266.0,379206.0,389469.0,Georgia,GA,13,Fulton,121,920581.0,526.6879710445869,16.312105093906517,Relatively Moderate,28.339841147693186,Relatively High,3.0,4.0
Georgia,Gilmer County,"Gilmer County,  Georgia",13123,181.39,78601.73,197.78,182783.0,189180.0,192324.0,Georgia,GA,13,Gilmer,123,28292.0,426.52534657505976,12.084186960479595,Relatively Low,12.67027588468537,Relatively Low,2.0,2.0
Georgia,Glascock County,"Glascock County,  Georgia",13125,181.39,37378.51,197.78,68196.0,87076.0,88523.0,Georgia,GA,13,Glascock,125,3082.0,143.73964600295395,3.063670104479396,Very Low,4.213452424994255,Very Low,1.0,1.0
Georgia,Glynn County,"Glynn County,  Georgia",13127,196.55,93562.21,219.66,189667.0,210636.0,211564.0,Georgia,GA,13,Glynn,127,79626.0,419.44616794946785,18.906625705085744,Relatively Moderate,18.910194226307624,Relatively Moderate,3.0,3.0
Georgia,Gordon County,"Gordon County,  Georgia",13129,181.39,63642.32,197.78,136179.0,144949.0,147358.0,Georgia,GA,13,Gordon,129,55186.0,355.8308197990418,11.021492262917883,Relatively Low,15.182674473336256,Relatively Low,2.0,2.0
Georgia,Grady County,"Grady County,  Georgia",13131,181.39,64823.28,197.78,120252.0,127683.0,129805.0,Georgia,GA,13,Grady,131,25011.0,454.5008272186441,11.612746850234316,Relatively Low,12.588664924874008,Relatively Low,2.0,2.0
Georgia,Greene County,"Greene County,  Georgia",13133,181.39,95304.68,197.78,222012.0,224139.0,227864.0,Georgia,GA,13,Greene,133,15994.0,387.43471213441984,8.557213810653902,Relatively Low,7.554562270000287,Very Low,2.0,1.0
Georgia,Gwinnett County,"Gwinnett County,  Georgia",13135,182.22,106279.52,213.93,247306.0,265391.0,272574.0,Georgia,GA,13,Gwinnett,135,805321.0,430.4231443349682,15.459485745947214,Relatively Moderate,24.912356181781405,Relatively Moderate,3.0,3.0
Georgia,Habersham County,"Habersham County,  Georgia",13137,181.39,74046.28,197.78,156061.0,160403.0,163069.0,Georgia,GA,13,Habersham,137,43041.0,276.7804349296601,9.802188753841635,Relatively Low,10.885836930702071,Relatively Low,2.0,2.0
Georgia,Hall County,"Hall County,  Georgia",13139,177.94,99300.78,207.37,226292.0,247014.0,253003.0,Georgia,GA,13,Hall,139,179684.0,392.9766491992339,13.484919898525089,Relatively Moderate,17.517972962867802,Relatively Moderate,3.0,3.0
Georgia,Hancock County,"Hancock County,  Georgia",13141,181.39,37603.74,197.78,85299.0,90593.0,92099.0,Georgia,GA,13,Hancock,141,9429.0,471.84051861716983,5.561718539404916,Very Low,5.067057457415003,Very Low,1.0,1.0
Georgia,Haralson County,"Haralson County,  Georgia",13143,182.22,68430.75,213.93,124291.0,131741.0,135306.0,Georgia,GA,13,Haralson,143,28780.0,282.1651138081801,7.317917475264561,Very Low,9.188082822410244,Very Low,1.0,1.0
Georgia,Harris County,"Harris County,  Georgia",13145,158.41,106228.32,165.79,227619.0,229821.0,234445.0,Georgia,GA,13,Harris,145,32024.0,463.881475309898,3.163348384791054,Very Low,8.031343029434186,Very Low,1.0,1.0
Georgia,Hart County,"Hart County,  Georgia",13147,181.39,65666.9,197.78,135645.0,146761.0,149200.0,Georgia,GA,13,Hart,147,25213.0,232.398156362318,7.90830938207764,Very Low,9.41320852991594,Very Low,1.0,1.0
Georgia,Heard County,"Heard County,  Georgia",13149,182.22,58328.96,213.93,103026.0,115618.0,118747.0,Georgia,GA,13,Heard,149,11834.0,296.001489404606,5.455498542720998,Very Low,7.416070864364622,Very Low,1.0,1.0
Georgia,Henry County,"Henry County,  Georgia",13151,182.22,88949.1,213.93,197122.0,200793.0,206228.0,Georgia,GA,13,Henry,151,203922.0,318.65361459202404,9.843470835400696,Relatively Low,17.799812211906133,Relatively Moderate,2.0,3.0
Georgia,Houston County,"Houston County,  Georgia",13153,141.07,69506.93,153.95,153041.0,162954.0,167034.0,Georgia,GA,13,Houston,153,139900.0,375.55040647367395,8.116956057165803,Relatively Low,13.422248874380594,Relatively Low,2.0,2.0
Georgia,Irwin County,"Irwin County,  Georgia",13155,181.39,45083.19,197.78,79420.0,85051.0,86465.0,Georgia,GA,13,Irwin,155,9538.0,354.36180477827605,3.879871335423158,Very Low,6.459428100089208,Very Low,1.0,1.0
Georgia,Jackson County,"Jackson County,  Georgia",13157,181.39,87655.8,197.78,217844.0,243962.0,248017.0,Georgia,GA,13,Jackson,157,60485.0,339.65789196482586,7.133804049560991,Very Low,12.514641307808615,Relatively Low,1.0,2.0
Georgia,Jasper County,"Jasper County,  Georgia",13159,182.22,73515.15,213.93,130032.0,147864.0,151866.0,Georgia,GA,13,Jasper,159,13900.0,368.16229489651585,5.086820404081307,Very Low,6.686445162462758,Very Low,1.0,1.0
Georgia,Jeff Davis County,"Jeff Davis County,  Georgia",13161,181.39,40471.95,197.78,81772.0,85051.0,86465.0,Georgia,GA,13,Jeff Davis,161,15068.0,330.7699586744242,5.395195762524951,Very Low,7.284230791888516,Very Low,1.0,1.0
